Hotel,Source,Text
The Venetian Las Vegas,Expedia,"I was able to benefit off the First responder rate the Venetian offered. From the moment I booked the stay with their customer service rep, I could tell the Venetian difference. Checking in was a breeze even with COVID and social distancing. They have a well organized process and offer a sanitization pack in the rooms that keep you safe as you are out and about. The pool was always packed so getting there early is key because space is limited. I stayed in June and July 4th of 2020 and I really felt they took the precautions seriously but didn't compromise hospitality or a quality  experience.  The Venetian difference for me was the amazing amount of shops and restaurants of high quality at your finger tips.  We ate a ton! I would highly recommend that even without a discount…"
The Venetian Las Vegas,Expedia,"No amenities in the room while the fitness center/spa area was closed early everyday. The room was nice, the restaurants wonderful, but there wasn't a wow factor.  I probably will try another hotel next time to see if there is a difference. "
The Venetian Las Vegas,Expedia,"This hotel has gone ""way above and beyond the call of duty"" during these unprecedented times. The staff here are excellent, a guest guide is available in every room, and the view is amazing from the higher floors. I would highly recommend being here again soon. I felt like a king while sleeping here. Grazie, ""Viva Las Vegas"", and go Knights! Until we meet again, Arrivederci."
The Venetian Las Vegas,Expedia,"Awesome nights for me to stay in Vegas!! Luxurious beds, nice view for plane spotting, a place for me to catch up on work, and easy access to shops and restaurants IN the resort and on the Las Vegas Strip!!! Made me feel like I was in First Class. Way above and beyond the Call of Duty!! Great job!! Viva Las Vegas!!!!"
The Venetian Las Vegas,Expedia,"I did a mobile check in for The Venetian hotel in Las Vegas on 10/2. I check my acct that evening and found out I had been charged $543.99 on my card. I called customer service, they said it was a hold in case I used my hotel room card at any of the bars. I was never told about this charge. They said I would have to go to the front desk to have it corrected. I went up to the front desk. One person said it was because I opened the fridge in the room, another said it’s a hold they put on my acct for damages. Then someone else said it should’ve only been a $100 charge in case of any damages. I asked to speak to a manager but of course no one had enough courtesy to come out to discuss. Instead they said they would waive the resort fee. Which wasn’t waived bc my cost was still the…"
The Venetian Las Vegas,Expedia,"Beautiful and clean place! Expensive, but worth the price. Their suites are clean and amazing! Slots are okay. Best place to eat is in the shop food court. Also has a Fat Tuesday inside, which was nice!"
The Venetian Las Vegas,Expedia,"The Venetian sportsbook recently turned into a Wm Hill and the people working there are very angry and hateful. Stay away, go to Ceasers instead. There is an older, heavyset Asian woman who is a manager there and she is a thief. She tried to steal money from me but when I called her boss, he made her give me my money back. There is much better experience elsewhere. STAY AWAY FROM VENETIAN SPORTSBOOK."
The Venetian Las Vegas,Expedia,"Our dream was to one day visit Europe and above all to visit Venice, in the meantime we came to this charming hotel in Venice, beautiful bright room with a very nice bathroom and little gifts like a good shampoo, the staff was very welcoming, many activities on site"
The Venetian Las Vegas,Expedia,"My husband and I visited Vegas 9/27-9/30 and weren't sure what to expect after reading so many mixed reviews. We go to Vegas 1 or 2 times per year and took advantage of the essential worker deal this time. We were offered a beautiful suite at an exceptional rate and are so glad we took the chance to go during the pandemic! Room was spacious, extremely clean and comfortable. All amenities were available despite what other reviewers mentioned (hair dryer, shampoo, conditioner, and daily housekeeping service). Sun-Thurs the pool didn't require a wait list and we enjoyed it. Masks required at the pool unless physically in the pool or sitting on the edge and they do enforce it. Food & beverage service available at the pool. Make sure to go to the Palazzo side before 3pm if you want…"
The Venetian Las Vegas,Expedia,I LOVED THIS HOTEL but two things kept it from being a 5 STAR!  After a day of gambling went to lay down in one of two rooms I rented . Noticed feathers coming from the bed in mine. After awhile more and more were all over. The bedding had a tear. My wife was itching and sneezing from this. Called front desk. Room service came in middle of night to change bedding and clean up. Had to dust & vacuum the room. Took over a hour!   Front desk took off 45.00 resort fee which is a ridicules fee anyway! But that is it? Did not plan on this happen first night.   Could of offered us a better comp in my opinion for a 5 Star Hotel!  Plus handicap rooms have no ceiling lift to pick you up and take you to shower or tub from the bed like Wynn & ARIA have for disabled guest . My son is…
The Venetian Las Vegas,Expedia,Room was very clean and elegant. Staff was friendly. Food was a little pricey but very good. I enjoyed my stay in this beautiful hotel. Shops were nice. Thanks for a wonderful time. I will come back again.
